/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240308T100841_N0510_R022_T32TPT_20240308T120958.SAFE/GRANULE/L1C_T32TPT_A045493_20240308T101546;bash;0.137009;34.730242;0.461076;4.329326;22.719219;3.733594;7.030387;84.106893;29.918807;9.996591;37.469635;134.877182;0.000001;16.894987;0.420783;14.351273;0.924244;8.114793;114.899156;0.000000;17.321478;0.000000;0.000006;127.208579;0.196965;0.111408;92.385525;0.000008;0.000008;219.902540;0.040572;11.329214;3.716161;1.461907;0.001539;254.216045;392.954522;40.732991;0.290749;648.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240316T101649_N0510_R065_T32TPT_20240316T125251.SAFE/GRANULE/L1C_T32TPT_A036699_20240316T102010;bash;0.139474;36.802677;0.750575;3.672900;25.511361;2.347828;12.592609;0.000000;0.000000;35.119289;100.000000;50.125638;0.000001;0.735232;0.547145;7.106242;0.719910;6.248440;136.726028;0.000000;18.842135;0.000000;0.000005;119.519639;0.083641;0.209600;63.203550;0.000010;0.000010;183.016504;0.062505;12.106189;2.774026;1.569067;0.023921;218.681526;370.078884;45.450477;0.103162;533.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240318T100731_N0510_R022_T32TPT_20240318T120956.SAFE/GRANULE/L1C_T32TPT_A045636_20240318T101434;bash;0.177154;29.075831;0.528534;3.783703;20.659652;2.043648;0.000000;0.000000;0.000000;32.710647;100.000000;34.792249;0.000014;1.017642;0.560233;6.816734;0.732043;4.741207;155.591901;0.000000;17.652294;0.000000;0.000005;110.939591;0.189649;0.210374;56.717306;0.000009;0.000012;168.057001;0.000397;12.296307;4.042611;1.247878;0.023552;203.822141;372.315560;36.025651;0.116756;498.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240303T100819_N0510_R022_T32TPT_20240303T121438.SAFE/GRANULE/L1C_T32TPT_A036513_20240303T101326;bash;0.147267;33.369296;0.454558;3.905923;22.949988;2.176012;9.628162;37.578899;202.513112;20.476921;99.085876;272.437572;0.000001;2.017969;0.368394;8.495639;0.720367;8.984807;138.999055;0.000000;17.282498;0.000000;0.000007;107.464538;0.198846;0.253814;66.225552;0.000010;0.000012;174.142833;0.060725;12.404936;3.383643;1.425421;0.002887;209.206570;366.829701;33.523495;0.296077;736.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240311T101831_N0510_R065_T32TPT_20240311T122002.SAFE/GRANULE/L1C_T32TPT_A045536_20240311T102207;bash;0.265045;38.898150;0.893208;4.658201;25.129159;3.097193;8.243013;54.074765;39.044510;16.221619;76.314636;120.787897;0.000001;8.807170;0.524041;9.817732;0.728237;8.034575;133.427573;0.000000;17.963107;0.000000;0.000005;118.386865;0.056327;0.150151;82.146973;0.000006;0.000011;200.740384;0.034752;9.929686;2.668911;1.251035;0.021897;232.948308;385.502072;35.692372;0.160608;621.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240323T100649_N0510_R022_T32TPT_20240323T121051.SAFE/GRANULE/L1C_T32TPT_A036799_20240323T101128;bash;0.177446;32.630710;0.623771;3.604775;26.103360;2.305291;9.372487;0.000000;0.000000;35.811520;100.000000;47.552643;0.000001;0.877509;0.519088;8.149079;0.945796;6.452568;137.834066;0.000000;14.653242;0.000000;0.000006;95.910523;0.204329;0.270805;48.537739;0.000007;0.000010;144.923474;0.041083;9.451248;2.241081;1.198051;0.038224;172.968456;326.901852;28.926509;0.040897;467.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240321T101721_N0510_R065_T32TPT_20240321T122141.SAFE/GRANULE/L1C_T32TPT_A045679_20240321T101853;bash;0.157074;34.635234;0.566219;3.771443;25.394658;2.411846;0.000000;0.000000;0.000000;37.477767;100.000000;40.029665;0.000001;1.419792;0.601627;8.233773;0.910200;5.605962;175.585280;0.000000;13.950475;0.000000;0.000005;104.979905;0.054331;0.226282;44.026854;0.000007;0.000010;149.287456;0.041169;8.487713;2.564086;0.956256;0.001878;175.538602;366.501461;28.904516;0.125307;501.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240313T100709_N0510_R022_T32TPT_20240313T121251.SAFE/GRANULE/L1C_T32TPT_A036656_20240313T101407;bash;0.131246;37.996894;0.603008;5.242559;24.854999;2.518221;10.032404;51.589143;152.058804;26.268212;96.121117;242.587397;0.000001;2.216377;0.462386;8.164783;0.682857;6.315473;130.881963;0.000000;15.125511;0.000000;0.000005;94.343920;0.156428;0.131744;52.719310;0.000007;0.000009;147.351482;0.045299;8.516678;2.174765;0.841466;0.001327;174.296592;320.829479;29.221541;0.288646;664.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240328T100631_N0510_R022_T32TPT_20240328T120957.SAFE/GRANULE/L1C_T32TPT_A045779_20240328T100900;bash;0.101241;35.893688;0.484804;3.371714;27.308843;2.160279;0.000000;0.000000;0.000000;35.290691;100.000000;37.570955;0.000001;0.627164;0.473924;7.366102;0.758390;4.615037;135.432654;0.000000;13.013903;0.000000;0.000006;63.768801;0.119178;0.137692;35.606541;0.000007;0.000011;99.632292;0.032891;7.492535;1.633134;0.584231;0.001233;122.560309;271.221865;23.435151;0.144849;400.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240326T101639_N0510_R065_T32TPT_20240326T135925.SAFE/GRANULE/L1C_T32TPT_A036842_20240326T102439;bash;0.209944;34.636489;0.607637;3.992772;27.796363;3.175820;13.164645;61.503490;35.108357;11.267530;91.605568;124.290804;0.000001;6.033283;0.448896;7.959528;0.787379;4.871485;122.830217;0.000000;9.817325;0.000000;0.000004;56.177871;0.024259;0.113091;51.456102;0.000006;0.000008;107.771371;0.040900;7.463526;1.715576;0.730697;0.002681;127.738695;264.655609;30.708981;0.090745;493.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240331T101601_N0510_R065_T32TPT_20240331T135958.SAFE/GRANULE/L1C_T32TPT_A045822_20240331T101847;bash;0.188920;37.493938;0.465967;4.043351;25.762407;2.430760;8.936007;65.347767;30.625403;10.851148;90.111115;118.234788;0.000001;9.023431;0.222362;8.113074;0.700826;3.556385;97.825188;0.000000;9.396114;0.000000;0.000005;55.930798;0.063290;0.123326;48.914835;0.000007;0.000010;105.032316;0.040315;7.779479;2.077920;0.763704;0.004797;125.278706;235.713207;30.198268;0.062848;461.000000;16;8
