/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240301T101941_N0510_R065_T32TPT_20240301T122141.SAFE/GRANULE/L1C_T32TPT_A045393_20240301T102318;bash;0.137635;32.710565;0.431456;3.648409;24.958353;2.003132;0.000000;0.000000;0.000000;35.278187;100.000000;37.325084;0.000001;0.759475;0.410981;7.261210;0.745241;5.297080;148.295590;0.000000;15.885526;0.000000;184.000874;0.000602;15.036867;4.570381;2.130089;0.001324;222.347308;384.426082;43.498267;0.036845;528.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240222T100939_N0510_R022_T32TPT_20240222T120930.SAFE/GRANULE/L1C_T32TPT_A036370_20240222T100934;bash;0.460772;33.803426;0.561308;4.588384;26.826238;2.320568;10.430056;35.165890;120.565455;12.242315;98.763420;180.833649;0.000001;1.308949;0.489858;6.904791;0.777794;8.091585;136.058615;0.000000;15.547764;0.000000;214.386062;0.113971;15.335558;3.607145;1.528409;0.002898;250.993819;403.348348;42.841624;0.084324;695.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240225T101919_N0510_R065_T32TPT_20240225T125121.SAFE/GRANULE/L1C_T32TPT_A036413_20240225T102308;bash;0.102484;41.941495;0.557656;3.055292;25.047244;3.173150;7.390129;84.688020;42.618229;6.970999;55.752911;144.904473;0.000001;28.939713;0.561788;18.151737;0.791623;9.675934;116.609243;0.000000;17.284851;0.000000;230.396970;0.094941;15.218317;3.863915;1.729717;0.001775;269.021558;414.830336;53.087939;0.566080;713.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240306T101759_N0510_R065_T32TPT_20240306T125639.SAFE/GRANULE/L1C_T32TPT_A036556_20240306T102027;bash;0.209082;33.268080;0.608780;3.889522;22.648890;1.684647;0.000000;0.000000;0.000000;35.628442;100.000000;37.497722;0.000002;1.087196;0.581446;7.106621;0.939132;7.083647;164.100917;0.000000;16.823117;0.000000;186.654985;0.068252;13.544108;4.184624;1.360838;0.029283;222.921968;402.754635;40.233942;0.208955;543.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240227T100951_N0510_R022_T32TPT_20240227T121636.SAFE/GRANULE/L1C_T32TPT_A045350_20240227T101649;bash;0.110794;37.252577;0.494074;3.907158;23.451965;2.198551;8.683274;58.226928;139.374841;24.150500;92.788345;232.685081;0.000001;3.519282;0.561735;8.465059;0.731097;8.359394;131.870815;0.000000;17.786701;0.000000;210.099749;0.041145;14.040236;4.659996;1.398180;0.003276;248.326567;398.333885;38.565656;0.406901;739.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240220T102051_N0510_R065_T32TPT_20240220T122157.SAFE/GRANULE/L1C_T32TPT_A045250_20240220T102204;bash;0.119813;38.988522;0.477859;4.320588;25.896650;2.856355;11.845372;53.927527;291.675743;30.691111;99.698235;391.084823;0.000001;1.259784;0.443794;9.767773;1.030466;7.094132;131.849495;0.000000;18.803440;0.000000;196.135926;0.073804;11.105321;2.708927;1.242175;0.002173;230.290016;380.494615;36.752309;0.103442;880.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240308T100841_N0510_R022_T32TPT_20240308T120958.SAFE/GRANULE/L1C_T32TPT_A045493_20240308T101546;bash;0.149222;36.051025;0.517279;3.565789;25.216436;4.163575;8.141066;108.425295;26.977851;10.741173;37.469635;158.535895;0.000001;15.962177;0.451022;16.512311;0.866572;7.675448;120.197625;0.000000;18.363475;0.000000;219.058551;0.038219;12.561515;2.914535;1.059799;0.001581;254.486676;400.213749;41.186412;0.276469;682.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240303T100819_N0510_R022_T32TPT_20240303T121438.SAFE/GRANULE/L1C_T32TPT_A036513_20240303T101326;bash;0.185693;33.329864;0.671889;3.576607;24.104512;2.185039;9.749075;35.262848;207.099183;20.041010;99.085876;274.450594;0.000001;2.249439;0.594627;8.254783;0.835789;9.722300;139.246959;0.000000;18.399671;0.000000;189.017697;0.043047;11.244115;3.454745;1.070581;0.016541;223.490435;382.164087;38.259012;0.317284;760.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240318T100731_N0510_R022_T32TPT_20240318T120956.SAFE/GRANULE/L1C_T32TPT_A045636_20240318T101434;bash;0.147696;35.002628;0.435293;2.964734;24.788077;2.639845;0.000000;0.000000;0.000000;37.827921;100.000000;40.555686;0.000001;0.957348;0.428084;7.868834;0.820411;4.826720;169.671992;0.000000;16.605088;0.000000;168.928098;0.000348;11.619795;3.406802;1.106111;0.002066;202.188218;385.840387;32.480862;0.630603;524.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240316T101649_N0510_R065_T32TPT_20240316T125251.SAFE/GRANULE/L1C_T32TPT_A036699_20240316T102010;bash;0.120091;42.659917;0.589079;4.142029;25.493440;2.236534;13.084836;0.000000;0.000000;36.694532;100.000000;52.116771;0.000001;1.054164;0.473170;7.305980;0.961281;6.487795;149.660203;0.000000;19.114160;0.000000;190.508543;0.086761;11.123778;2.948235;1.206122;0.001216;225.277735;390.182763;41.776774;0.051002;558.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240311T101831_N0510_R065_T32TPT_20240311T122002.SAFE/GRANULE/L1C_T32TPT_A045536_20240311T102207;bash;0.138011;38.918891;0.657662;5.009886;28.462201;3.996019;8.109091;73.980290;33.669380;13.520358;76.314636;133.406211;0.000001;8.455738;0.514246;11.376581;0.817553;7.208289;141.389931;0.000000;17.069724;0.000000;216.643004;0.047128;10.286893;3.486318;1.419369;0.001388;249.231943;410.558402;42.611437;0.106937;669.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240323T100649_N0510_R022_T32TPT_20240323T121051.SAFE/GRANULE/L1C_T32TPT_A036799_20240323T101128;bash;0.219795;37.742657;0.641034;3.724631;27.510107;2.102828;12.303542;0.000000;0.000000;37.557557;100.000000;52.022706;0.000001;0.679632;0.547117;7.351708;1.014771;6.697513;144.316226;0.000000;15.267837;0.000000;142.683175;0.049644;8.224473;1.960058;0.709617;0.012938;169.098732;329.040979;32.773101;0.132020;485.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240321T101721_N0510_R065_T32TPT_20240321T122141.SAFE/GRANULE/L1C_T32TPT_A045679_20240321T101853;bash;0.096223;32.332129;0.625311;3.978637;26.705851;2.298809;0.000000;0.000000;0.000000;45.870616;100.000000;48.287871;0.000001;1.053915;0.580996;8.319868;0.788829;7.407753;178.463960;0.000000;16.384670;0.000000;141.925440;0.036170;8.737673;1.943674;0.955489;0.001338;170.222642;365.803555;33.521965;0.107313;513.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240313T100709_N0510_R022_T32TPT_20240313T121251.SAFE/GRANULE/L1C_T32TPT_A036656_20240313T101407;bash;0.246527;40.948737;0.796431;3.808572;29.135078;2.667901;11.131955;52.902552;162.817580;22.159806;96.121117;251.800099;0.000001;1.703410;0.404304;10.058080;0.670750;7.180478;131.292585;0.000000;14.650210;0.000000;149.046839;0.042460;7.673023;2.077315;0.880205;0.001446;174.620613;324.247771;33.496167;0.289787;686.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240328T100631_N0510_R022_T32TPT_20240328T120957.SAFE/GRANULE/L1C_T32TPT_A045779_20240328T100900;bash;0.187736;34.250189;0.669644;4.024339;27.627150;2.548621;0.000000;0.000000;0.000000;36.515045;100.000000;39.116868;0.000001;0.576366;0.550862;7.690751;0.772855;5.486647;142.687199;0.000000;12.634031;0.000000;107.744786;0.040726;7.571526;1.854213;0.692840;0.001260;130.741034;287.945772;23.027023;0.079007;418.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240326T101639_N0510_R065_T32TPT_20240326T135925.SAFE/GRANULE/L1C_T32TPT_A036842_20240326T102439;bash;0.432952;35.481273;0.948062;5.057603;25.078447;3.014562;12.786372;65.748572;38.962176;11.562095;91.605568;132.113274;0.000001;4.289669;0.567545;7.436903;0.818296;4.407118;120.342998;0.000000;10.709699;0.000000;113.385242;0.033960;7.465231;1.910841;0.730708;0.002608;134.398282;267.987400;29.986674;0.217169;502.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240331T101601_N0510_R065_T32TPT_20240331T135958.SAFE/GRANULE/L1C_T32TPT_A045822_20240331T101847;bash;0.093959;36.842267;0.511437;5.145937;28.074603;2.946577;10.064897;66.822559;31.703309;9.882550;90.111115;121.479200;0.000001;7.015671;0.479791;9.619778;0.610142;3.970430;105.648233;0.000000;10.571638;0.000000;103.442194;0.041953;7.693767;1.843381;0.704402;0.002426;124.492238;244.836900;31.149472;0.231488;475.000000;16;8
